CSVv2;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
1, mujets, down, 1, -2.5, 2.5, 30, 50, 0, 1, "(0.928845*((1.+(0.0235103*x))/(1.+(0.0249428*x))))-0.065864510834217072" 
1, mujets, down, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.928845*((1.+(0.0235103*x))/(1.+(0.0249428*x))))-0.074774056673049927" 
1, mujets, down, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.928845*((1.+(0.0235103*x))/(1.+(0.0249428*x))))-0.083085738122463226" 
1, mujets, down, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.928845*((1.+(0.0235103*x))/(1.+(0.0249428*x))))-0.11836670339107513" 
1, mujets, down, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.928845*((1.+(0.0235103*x))/(1.+(0.0249428*x))))-0.16840909421443939" 
1, mujets, down, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.928845*((1.+(0.0235103*x))/(1.+(0.0249428*x))))-0.21210724115371704" 
1, mujets, down, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.928845*((1.+(0.0235103*x))/(1.+(0.0249428*x))))-0.17635393142700195" 
1, mujets, down, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.928845*((1.+(0.0235103*x))/(1.+(0.0249428*x))))-0.23257440328598022" 
1, mujets, down, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.928845*((1.+(0.0235103*x))/(1.+(0.0249428*x))))-0.075712844729423523" 
1, mujets, down, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.928845*((1.+(0.0235103*x))/(1.+(0.0249428*x))))-0.021954836323857307" 
1, mujets, down, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.928845*((1.+(0.0235103*x))/(1.+(0.0249428*x))))-0.024924686178565025" 
1, mujets, down, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.928845*((1.+(0.0235103*x))/(1.+(0.0249428*x))))-0.027695246040821075" 
1, mujets, down, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.928845*((1.+(0.0235103*x))/(1.+(0.0249428*x))))-0.039455566555261612" 
1, mujets, down, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.928845*((1.+(0.0235103*x))/(1.+(0.0249428*x))))-0.056136365979909897" 
1, mujets, down, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.928845*((1.+(0.0235103*x))/(1.+(0.0249428*x))))-0.070702411234378815" 
1, mujets, down, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.928845*((1.+(0.0235103*x))/(1.+(0.0249428*x))))-0.058784641325473785" 
1, mujets, down, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.928845*((1.+(0.0235103*x))/(1.+(0.0249428*x))))-0.077524803578853607" 
1, mujets, up, 1, -2.5, 2.5, 20, 30, 0, 1, "(0.928845*((1.+(0.0235103*x))/(1.+(0.0249428*x))))+0.22713853418827057" 
1, mujets, up, 1, -2.5, 2.5, 30, 50, 0, 1, "(0.928845*((1.+(0.0235103*x))/(1.+(0.0249428*x))))+0.065864510834217072" 
1, mujets, up, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.928845*((1.+(0.0235103*x))/(1.+(0.0249428*x))))+0.074774056673049927" 
1, mujets, up, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.928845*((1.+(0.0235103*x))/(1.+(0.0249428*x))))+0.083085738122463226" 
1, mujets, up, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.928845*((1.+(0.0235103*x))/(1.+(0.0249428*x))))+0.11836670339107513" 
1, mujets, up, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.928845*((1.+(0.0235103*x))/(1.+(0.0249428*x))))+0.16840909421443939" 
1, mujets, up, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.928845*((1.+(0.0235103*x))/(1.+(0.0249428*x))))+0.21210724115371704" 
1, mujets, up, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.928845*((1.+(0.0235103*x))/(1.+(0.0249428*x))))+0.17635393142700195" 
1, mujets, up, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.928845*((1.+(0.0235103*x))/(1.+(0.0249428*x))))+0.23257440328598022" 
1, mujets, up, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.928845*((1.+(0.0235103*x))/(1.+(0.0249428*x))))+0.075712844729423523" 
1, mujets, up, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.928845*((1.+(0.0235103*x))/(1.+(0.0249428*x))))+0.021954836323857307" 
1, mujets, up, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.928845*((1.+(0.0235103*x))/(1.+(0.0249428*x))))+0.024924686178565025" 
1, mujets, up, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.928845*((1.+(0.0235103*x))/(1.+(0.0249428*x))))+0.027695246040821075" 
1, mujets, up, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.928845*((1.+(0.0235103*x))/(1.+(0.0249428*x))))+0.039455566555261612" 
1, mujets, up, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.928845*((1.+(0.0235103*x))/(1.+(0.0249428*x))))+0.056136365979909897" 
1, mujets, up, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.928845*((1.+(0.0235103*x))/(1.+(0.0249428*x))))+0.070702411234378815" 
1, mujets, up, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.928845*((1.+(0.0235103*x))/(1.+(0.0249428*x))))+0.058784641325473785" 
1, mujets, up, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.928845*((1.+(0.0235103*x))/(1.+(0.0249428*x))))+0.077524803578853607" 
2, comb, central, 1, -2.5, 2.5, 20, 1000, 0, 1, "0.872414*((1.+(0.0021573*x))/(1.+(0.0023302*x)))" 
2, comb, central, 0, -2.5, 2.5, 20, 1000, 0, 1, "0.872414*((1.+(0.0021573*x))/(1.+(0.0023302*x)))" 
2, comb, down, 1, -2.5, 2.5, 20, 30, 0, 1, "(0.872414*((1.+(0.0021573*x))/(1.+(0.0023302*x))))-0.18819747865200043" 
2, comb, down, 1, -2.5, 2.5, 30, 50, 0, 1, "(0.872414*((1.+(0.0021573*x))/(1.+(0.0023302*x))))-0.073321901261806488" 
2, comb, down, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.872414*((1.+(0.0021573*x))/(1.+(0.0023302*x))))-0.083531923592090607" 
2, comb, down, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.872414*((1.+(0.0021573*x))/(1.+(0.0023302*x))))-0.054356671869754791" 
2, comb, down, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.872414*((1.+(0.0021573*x))/(1.+(0.0023302*x))))-0.06426239013671875" 
2, comb, down, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.872414*((1.+(0.0021573*x))/(1.+(0.0023302*x))))-0.082921572029590607" 
2, comb, down, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.872414*((1.+(0.0021573*x))/(1.+(0.0023302*x))))-0.11629381030797958" 
2, comb, down, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.872414*((1.+(0.0021573*x))/(1.+(0.0023302*x))))-0.15790507197380066" 
2, comb, down, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.872414*((1.+(0.0021573*x))/(1.+(0.0023302*x))))-0.2451777458190918" 
2, comb, down, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.872414*((1.+(0.0021573*x))/(1.+(0.0023302*x))))-0.053770709782838821" 
2, comb, down, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.872414*((1.+(0.0021573*x))/(1.+(0.0023302*x))))-0.020949114114046097" 
2, comb, down, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.872414*((1.+(0.0021573*x))/(1.+(0.0023302*x))))-0.023866264149546623" 
2, comb, down, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.872414*((1.+(0.0021573*x))/(1.+(0.0023302*x))))-0.015530478209257126" 
2, comb, down, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.872414*((1.+(0.0021573*x))/(1.+(0.0023302*x))))-0.0183606818318367" 
2, comb, down, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.872414*((1.+(0.0021573*x))/(1.+(0.0023302*x))))-0.023691877722740173" 
2, comb, down, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.872414*((1.+(0.0021573*x))/(1.+(0.0023302*x))))-0.033226802945137024" 
2, comb, down, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.872414*((1.+(0.0021573*x))/(1.+(0.0023302*x))))-0.04511573538184166" 
2, comb, down, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.872414*((1.+(0.0021573*x))/(1.+(0.0023302*x))))-0.070050783455371857" 
2, comb, up, 1, -2.5, 2.5, 20, 30, 0, 1, "(0.872414*((1.+(0.0021573*x))/(1.+(0.0023302*x))))+0.18819747865200043" 
2, comb, up, 1, -2.5, 2.5, 30, 50, 0, 1, "(0.872414*((1.+(0.0021573*x))/(1.+(0.0023302*x))))+0.073321901261806488" 
2, comb, up, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.872414*((1.+(0.0021573*x))/(1.+(0.0023302*x))))+0.083531923592090607" 
2, comb, up, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.872414*((1.+(0.0021573*x))/(1.+(0.0023302*x))))+0.054356671869754791" 
2, comb, up, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.872414*((1.+(0.0021573*x))/(1.+(0.0023302*x))))+0.06426239013671875" 
2, comb, up, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.872414*((1.+(0.0021573*x))/(1.+(0.0023302*x))))+0.082921572029590607" 
2, comb, up, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.872414*((1.+(0.0021573*x))/(1.+(0.0023302*x))))+0.11629381030797958" 
2, comb, up, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.872414*((1.+(0.0021573*x))/(1.+(0.0023302*x))))+0.15790507197380066" 
2, comb, up, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.872414*((1.+(0.0021573*x))/(1.+(0.0023302*x))))+0.2451777458190918" 
2, comb, up, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.872414*((1.+(0.0021573*x))/(1.+(0.0023302*x))))+0.053770709782838821" 
2, comb, up, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.872414*((1.+(0.0021573*x))/(1.+(0.0023302*x))))+0.020949114114046097" 
2, comb, up, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.872414*((1.+(0.0021573*x))/(1.+(0.0023302*x))))+0.023866264149546623" 
2, comb, up, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.872414*((1.+(0.0021573*x))/(1.+(0.0023302*x))))+0.015530478209257126" 
2, comb, up, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.872414*((1.+(0.0021573*x))/(1.+(0.0023302*x))))+0.0183606818318367" 
2, comb, up, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.872414*((1.+(0.0021573*x))/(1.+(0.0023302*x))))+0.023691877722740173" 
2, comb, up, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.872414*((1.+(0.0021573*x))/(1.+(0.0023302*x))))+0.033226802945137024" 
2, comb, up, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.872414*((1.+(0.0021573*x))/(1.+(0.0023302*x))))+0.04511573538184166" 
2, comb, up, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.872414*((1.+(0.0021573*x))/(1.+(0.0023302*x))))+0.070050783455371857" 
2, mujets, central, 1, -2.5, 2.5, 20, 1000, 0, 1, "0.942974*((1.+(0.0376824*x))/(1.+(0.0453789*x)))" 
2, mujets, central, 0, -2.5, 2.5, 20, 1000, 0, 1, "0.942974*((1.+(0.0376824*x))/(1.+(0.0453789*x)))" 
2, mujets, down, 1, -2.5, 2.5, 20, 30, 0, 1, "(0.942974*((1.+(0.0376824*x))/(1.+(0.0453789*x))))-0.19168186187744141" 
2, mujets, down, 1, -2.5, 2.5, 30, 50, 0, 1, "(0.942974*((1.+(0.0376824*x))/(1.+(0.0453789*x))))-0.08695172518491745" 
2, mujets, down, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.942974*((1.+(0.0376824*x))/(1.+(0.0453789*x))))-0.13098949193954468" 
2, mujets, down, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.942974*((1.+(0.0376824*x))/(1.+(0.0453789*x))))-0.10281554609537125" 
2, mujets, down, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.942974*((1.+(0.0376824*x))/(1.+(0.0453789*x))))-0.15587946772575378" 
2, mujets, down, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.942974*((1.+(0.0376824*x))/(1.+(0.0453789*x))))-0.17482307553291321" 
2, mujets, down, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.942974*((1.+(0.0376824*x))/(1.+(0.0453789*x))))-0.2040434330701828" 
2, mujets, down, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.942974*((1.+(0.0376824*x))/(1.+(0.0453789*x))))-0.17223875224590302" 
2, mujets, down, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.942974*((1.+(0.0376824*x))/(1.+(0.0453789*x))))-0.24226465821266174" 
2, mujets, down, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.942974*((1.+(0.0376824*x))/(1.+(0.0453789*x))))-0.054766245186328888" 
2, mujets, down, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.942974*((1.+(0.0376824*x))/(1.+(0.0453789*x))))-0.024843350052833557" 
2, mujets, down, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.942974*((1.+(0.0376824*x))/(1.+(0.0453789*x))))-0.03742557018995285" 
2, mujets, down, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.942974*((1.+(0.0376824*x))/(1.+(0.0453789*x))))-0.029375869780778885" 
2, mujets, down, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.942974*((1.+(0.0376824*x))/(1.+(0.0453789*x))))-0.04453698918223381" 
2, mujets, down, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.942974*((1.+(0.0376824*x))/(1.+(0.0453789*x))))-0.04994945228099823" 
2, mujets, down, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.942974*((1.+(0.0376824*x))/(1.+(0.0453789*x))))-0.058298122137784958" 
2, mujets, down, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.942974*((1.+(0.0376824*x))/(1.+(0.0453789*x))))-0.049211073666810989" 
2, mujets, down, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.942974*((1.+(0.0376824*x))/(1.+(0.0453789*x))))-0.069218471646308899" 
2, mujets, up, 1, -2.5, 2.5, 20, 30, 0, 1, "(0.942974*((1.+(0.0376824*x))/(1.+(0.0453789*x))))+0.19168186187744141" 
2, mujets, up, 1, -2.5, 2.5, 30, 50, 0, 1, "(0.942974*((1.+(0.0376824*x))/(1.+(0.0453789*x))))+0.08695172518491745" 
2, mujets, up, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.942974*((1.+(0.0376824*x))/(1.+(0.0453789*x))))+0.13098949193954468" 
2, mujets, up, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.942974*((1.+(0.0376824*x))/(1.+(0.0453789*x))))+0.10281554609537125" 
2, mujets, up, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.942974*((1.+(0.0376824*x))/(1.+(0.0453789*x))))+0.15587946772575378" 
2, mujets, up, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.942974*((1.+(0.0376824*x))/(1.+(0.0453789*x))))+0.17482307553291321" 
2, mujets, up, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.942974*((1.+(0.0376824*x))/(1.+(0.0453789*x))))+0.2040434330701828" 
2, mujets, up, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.942974*((1.+(0.0376824*x))/(1.+(0.0453789*x))))+0.17223875224590302" 
2, mujets, up, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.942974*((1.+(0.0376824*x))/(1.+(0.0453789*x))))+0.24226465821266174" 
2, mujets, up, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.942974*((1.+(0.0376824*x))/(1.+(0.0453789*x))))+0.054766245186328888" 
2, mujets, up, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.942974*((1.+(0.0376824*x))/(1.+(0.0453789*x))))+0.024843350052833557" 
2, mujets, up, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.942974*((1.+(0.0376824*x))/(1.+(0.0453789*x))))+0.03742557018995285" 
2, mujets, up, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.942974*((1.+(0.0376824*x))/(1.+(0.0453789*x))))+0.029375869780778885" 
2, mujets, up, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.942974*((1.+(0.0376824*x))/(1.+(0.0453789*x))))+0.04453698918223381" 
2, mujets, up, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.942974*((1.+(0.0376824*x))/(1.+(0.0453789*x))))+0.04994945228099823" 
2, mujets, up, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.942974*((1.+(0.0376824*x))/(1.+(0.0453789*x))))+0.058298122137784958" 
2, mujets, up, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.942974*((1.+(0.0376824*x))/(1.+(0.0453789*x))))+0.049211073666810989" 
2, mujets, up, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.942974*((1.+(0.0376824*x))/(1.+(0.0453789*x))))+0.069218471646308899" 
0, incl, central, 2, 0, 2.5, 20, 1000, 0, 1, "0.961347+0.000526431*x+-2.80414e-07*x*x+4.82007/x" 
0, incl, down, 2, 0, 2.5, 20, 1000, 0, 1, "(0.961347+0.000526431*x+-2.80414e-07*x*x+4.82007/x)*(1-(0.0732557+-3.64849e-05*x+4.14041e-08*x*x))" 
0, incl, down_correlated, 2, 0, 2.5, 20, 1000, 0, 1, "(0.961347+0.000526431*x+-2.80414e-07*x*x+4.82007/x)*(1-(0.0711482+-3.74876e-05*x+4.25922e-08*x*x))" 
0, incl, down_uncorrelated, 2, 0, 2.5, 20, 1000, 0, 1, "(0.961347+0.000526431*x+-2.80414e-07*x*x+4.82007/x)*(1-(0.0172483))" 
0, incl, up, 2, 0, 2.5, 20, 1000, 0, 1, "(0.961347+0.000526431*x+-2.80414e-07*x*x+4.82007/x)*(1+(0.0732557+-3.64849e-05*x+4.14041e-08*x*x))" 
0, incl, up_correlated, 2, 0, 2.5, 20, 1000, 0, 1, "(0.961347+0.000526431*x+-2.80414e-07*x*x+4.82007/x)*(1+(0.0711482+-3.74876e-05*x+4.25922e-08*x*x))" 
0, incl, up_uncorrelated, 2, 0, 2.5, 20, 1000, 0, 1, "(0.961347+0.000526431*x+-2.80414e-07*x*x+4.82007/x)*(1+(0.0172483))" 
1, incl, central, 2, 0, 2.5, 20, 1000, 0, 1, "0.948774+0.000238128*x+6.26461e-07*x*x+-6.05627e-10*x*x*x" 
1, incl, down, 2, 0, 2.5, 20, 1000, 0, 1, "(0.948774+0.000238128*x+6.26461e-07*x*x+-6.05627e-10*x*x*x)*(1-(0.104964+0.000225547*x+-2.4386e-07*x*x))" 
1, incl, down_correlated, 2, 0, 2.5, 20, 1000, 0, 1, "(0.948774+0.000238128*x+6.26461e-07*x*x+-6.05627e-10*x*x*x)*(1-(0.0715728+0.000283888*x+-3.07785e-07*x*x))" 
1, incl, down_uncorrelated, 2, 0, 2.5, 20, 1000, 0, 1, "(0.948774+0.000238128*x+6.26461e-07*x*x+-6.05627e-10*x*x*x)*(1-(0.0785963))" 
1, incl, up, 2, 0, 2.5, 20, 1000, 0, 1, "(0.948774+0.000238128*x+6.26461e-07*x*x+-6.05627e-10*x*x*x)*(1+(0.104964+0.000225547*x+-2.4386e-07*x*x))" 
1, incl, up_correlated, 2, 0, 2.5, 20, 1000, 0, 1, "(0.948774+0.000238128*x+6.26461e-07*x*x+-6.05627e-10*x*x*x)*(1+(0.0715728+0.000283888*x+-3.07785e-07*x*x))" 
1, incl, up_uncorrelated, 2, 0, 2.5, 20, 1000, 0, 1, "(0.948774+0.000238128*x+6.26461e-07*x*x+-6.05627e-10*x*x*x)*(1+(0.0785963))" 
2, incl, central, 2, 0, 2.5, 20, 1000, 0, 1, "0.88003+20.8323/(x*x)+0.000390036*x" 
2, incl, down, 2, 0, 2.5, 20, 1000, 0, 1, "(0.88003+20.8323/(x*x)+0.000390036*x)*(1-(0.268876+0.000445356*x+-4.82815e-07*x*x))" 
2, incl, down_correlated, 2, 0, 2.5, 20, 1000, 0, 1, "(0.88003+20.8323/(x*x)+0.000390036*x)*(1-(0.179897+0.000418457*x+-4.32663e-07*x*x))" 
2, incl, down_uncorrelated, 2, 0, 2.5, 20, 1000, 0, 1, "(0.88003+20.8323/(x*x)+0.000390036*x)*(1-(0.222133))" 
2, incl, up, 2, 0, 2.5, 20, 1000, 0, 1, "(0.88003+20.8323/(x*x)+0.000390036*x)*(1+(0.268876+0.000445356*x+-4.82815e-07*x*x))" 
2, incl, up_correlated, 2, 0, 2.5, 20, 1000, 0, 1, "(0.88003+20.8323/(x*x)+0.000390036*x)*(1+(0.179897+0.000418457*x+-4.32663e-07*x*x))" 
2, incl, up_uncorrelated, 2, 0, 2.5, 20, 1000, 0, 1, "(0.88003+20.8323/(x*x)+0.000390036*x)*(1+(0.222133))" 
